target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s
oxide_etch,4,5,0.937853,0.074359,0.073192,0.054761,0.14427,8.58,0.0014182548931412759,2.57
oxide_etch,4,6,0.887263,0.072325,0.07777,0.056861,0.033895,9.46,0.0013894801232655692,2.59
oxide_etch,4,7,0.845188,0.07059,0.086444,0.060046,-0.193656,10.25,0.0013567627457812107,2.55
oxide_etch,4,8,0.737826,0.065954,0.079593,0.056387,-0.011932,9.42,0.0013203044742000234,2.58
oxide_etch,4,9,0.864842,0.071406,0.08064,0.054315,-0.038751,9.2,0.0012803300858899107,2.58
oxide_etch,4,10,0.857149,0.071087,0.071302,0.050107,0.187905,8.15,0.001237086036247638,2.55
oxide_etch,4,11,0.804109,0.068853,0.064756,0.044756,0.330162,6.94,0.001190838939219355,2.57
oxide_etch,4,12,0.656277,0.062203,0.070559,0.040874,0.204743,6.02,0.0011418739235369616,2.59
oxide_etch,4,13,0.615628,0.060245,0.068221,0.038343,0.256563,5.68,0.0010904928748046601,2.57
oxide_etch,4,14,0.54126,0.05649,0.077042,0.042777,0.051886,6.4,0.0010370125742738174,2.58
oxide_etch,4,15,0.628864,0.06089,0.065385,0.042716,0.317104,6.89,0.0009817627457812106,2.58
oxide_etch,4,16,0.708318,0.064622,0.064737,0.038323,0.330571,5.75,0.0009250840228919292,2.58
oxide_etch,4,17,0.671225,0.062907,0.064891,0.035771,0.327374,5.33,0.0008673258487801733,2.72
oxide_etch,4,18,0.64829,0.061823,0.062111,0.038241,0.383762,5.9,0.0008088443217958837,2.71
oxide_etch,4,19,0.585133,0.058734,0.068279,0.035563,0.255309,5.29,0.00075,2.74
oxide_etch,4,20,0.544577,0.056662,0.066354,0.034473,0.296695,5.12,0.0006911556782041164,2.73
oxide_etch,4,21,0.607133,0.059828,0.063336,0.03759,0.359225,5.73,0.0006326741512198271,2.69
oxide_etch,4,22,0.581652,0.058559,0.065562,0.035782,0.313396,5.42,0.0005749159771080711,2.55
oxide_etch,4,23,0.6859,0.063591,0.06269,0.035996,0.372225,5.48,0.0005182372542187895,2.58
oxide_etch,4,24,0.60899,0.05992,0.06794,0.04175,0.262673,6.65,0.00046298742572618276,2.57
oxide_etch,4,25,0.582154,0.058585,0.063896,0.035848,0.347834,5.4,0.00040950712519533997,2.55
oxide_etch,4,26,0.523581,0.055559,0.062986,0.034333,0.366285,5.19,0.00035812607646303844,2.57
