target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,0,60,0.286324,0.041342,0.044137,0.026029,0.67525,3.86,0.00024345576292303153,2.79,18,0.6041
oxide_etch,0,61,0.283766,0.041157,0.040677,0.024356,0.724169,3.67,0.00023691601093926386,2.73,18,0.5841
oxide_etch,0,62,0.261721,0.039526,0.03971,0.023663,0.737127,3.59,0.00023038522606803858,2.75,18,0.4993
oxide_etch,0,63,0.296052,0.042039,0.03895,0.022816,0.74709,3.5,0.00022386788418308646,2.75,18,0.696
oxide_etch,0,64,0.257777,0.039227,0.039502,0.02337,0.739877,3.54,0.00021736845194498695,2.76,18,0.5693
oxide_etch,0,65,0.255002,0.039016,0.039928,0.023648,0.734241,3.57,0.00021089138373994208,2.77,18,0.4702
oxide_etch,0,66,0.25205,0.038789,0.039969,0.023595,0.733695,3.56,0.000204441118626963,2.76,18,0.4276
oxide_etch,0,67,0.273077,0.040375,0.039583,0.023265,0.738811,3.52,0.00019802207729555996,2.76,18,0.4897
oxide_etch,0,68,0.245269,0.038264,0.039675,0.023276,0.737598,3.52,0.00019163865903602348,2.77,18,0.3484
oxide_etch,0,69,0.255762,0.039074,0.038864,0.022618,0.748217,3.45,0.00018529523872436965,2.79,18,0.5249
oxide_etch,0,70,0.266266,0.039868,0.03916,0.022772,0.744362,3.48,0.00017899616382401916,2.78,18,0.5438
oxide_etch,0,71,0.250524,0.038671,0.039288,0.022652,0.742693,3.48,0.000172745751406263,2.79,18,0.4137
oxide_etch,0,72,0.228923,0.036967,0.039256,0.022804,0.743109,3.49,0.00016654828519155714,2.8,18,0.5778
oxide_etch,0,73,0.262106,0.039555,0.039681,0.023185,0.737508,3.51,0.0001604080126136748,2.8,18,0.6027
oxide_etch,0,74,0.260103,0.039404,0.039339,0.022867,0.742021,3.47,0.00015432914190872742,2.78,18,0.4927
oxide_etch,0,75,0.248114,0.038485,0.039721,0.02325,0.736986,3.52,0.00014831583923104983,2.8,18,0.6221
oxide_etch,0,76,0.241195,0.037945,0.039668,0.023078,0.73769,3.5,0.00014237222579792616,2.8,18,0.5218
oxide_etch,0,77,0.266905,0.039916,0.039093,0.022491,0.745229,3.43,0.0001365023750651132,2.8,18,0.5276
oxide_etch,0,78,0.233066,0.0373,0.039448,0.022805,0.74059,3.46,0.00013071030993509777,2.82,18,0.491
oxide_etch,0,79,0.273048,0.040372,0.040592,0.023748,0.72532,3.57,0.00012499999999999995,2.83,18,0.4711
oxide_etch,0,80,0.249078,0.03856,0.04054,0.023653,0.726022,3.56,0.0001193753588210127,2.81,18,0.4054
oxide_etch,0,81,0.278198,0.040751,0.043129,0.025154,0.68992,3.75,0.00011384024124624322,2.79,18,0.4079
oxide_etch,0,82,0.247047,0.038402,0.043144,0.024685,0.689704,3.68,0.00010839844076879165,2.8,18,0.5787
oxide_etch,0,83,0.243548,0.038129,0.04061,0.023226,0.725084,3.49,0.00010305368692688166,2.81,18,0.6715
oxide_etch,0,84,0.230486,0.037093,0.042143,0.024002,0.703934,3.58,9.780964274781976e-05,2.78,18,0.3349
oxide_etch,0,85,0.241177,0.037943,0.042444,0.024046,0.699689,3.58,9.266990223754061e-05,2.79,18,0.5479
oxide_etch,0,86,0.233073,0.0373,0.042528,0.02402,0.698497,3.57,8.763798791745405e-05,2.81,18,0.682
oxide_etch,0,87,0.228257,0.036913,0.042395,0.02394,0.700377,3.56,8.271734841028546e-05,2.78,18,0.5917
oxide_etch,0,88,0.21702,0.035993,0.042826,0.024216,0.694264,3.59,7.79113560765614e-05,2.8,18,0.6221
oxide_etch,0,89,0.239527,0.037813,0.043927,0.024606,0.678329,3.64,7.322330470336307e-05,2.79,18,0.4016
oxide_etch,0,90,0.238889,0.037763,0.043709,0.024248,0.681526,3.58,6.865640724692804e-05,2.79,18,0.6436
oxide_etch,0,91,0.241059,0.037934,0.043338,0.023975,0.686907,3.54,6.421379363065142e-05,2.79,18,0.451
oxide_etch,0,92,0.241051,0.037933,0.044057,0.024442,0.676429,3.62,5.989850859999223e-05,2.8,18,0.5002
oxide_etch,0,93,0.252304,0.038809,0.042753,0.023541,0.695295,3.5,5.571350963575724e-05,2.8,18,0.4532
oxide_etch,0,94,0.222702,0.036461,0.042216,0.0234,0.702902,3.47,5.166166492719115e-05,2.79,18,0.3001
oxide_etch,0,95,0.237423,0.037647,0.043339,0.023941,0.686886,3.54,4.7745751406263136e-05,2.83,18,0.5001
oxide_etch,0,96,0.225586,0.036696,0.042684,0.023678,0.696276,3.51,4.3968452844496104e-05,2.7,18,0.5748
oxide_etch,0,97,0.23545,0.03749,0.041526,0.023309,0.712539,3.48,4.033235801364399e-05,2.71,18,0.7668
